ID,ADI,DURAK_KODU,geometry
511,YEŞİLVADİ PARK,250182,POINT (29.378930029389 40.863971987046)
292979,KÜÇÜKSU,219411,POINT (29.0688829999908 41.0777760005663)
292980,BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ,219421,POINT (29.0692769999908 41.0806690005668)
292982,BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ,219423,POINT (29.0699119999908 41.0799380005667)
292984,ANADOLU HİSARI,219432,POINT (29.0672779999907 41.0836810005673)
292987,KÖRFEZ,219451,POINT (29.0678069997529 41.0944689627767)
292990,KANLICA,219461,POINT (29.0660273674773 41.0996357707854)
293694,DUMLUPINAR İLKOKULU,113632,POINT (29.0371629617126 41.0926319650401)
509306,İMAM RABBANİ CADDESİ,216221,POINT (29.2170630020718 40.9813479713396)
509337,KARAPINAR SOKAK,217742,POINT (29.2576409999935 41.0161540005565)
509439,AVCILAR,-43,POINT (28.7202689858766 40.9778420311398)
509441,AVCILAR,-44,POINT (28.7204339930292 40.9778999711029)
509442,AVCILAR,-45,POINT (28.7205229513353 40.9779169894714)
509446,SU DEPOSU,122891,POINT (28.6992160174993 41.0113639769354)
509448,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,-869,POINT (28.7226080255983 40.9858860315942)
509449,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA AVCILAR KAMPÜSÜ,-870,POINT (28.7223250436481 40.9860379803692)
509457,YEŞİLTEPE,100071,POINT (28.7039479999769 41.0361650005591)
509461,ISPARTAKULE BLOKLARI,100241,POINT (28.7116229999774 41.0642040005636)
509463,AKPINAR SOKAK,100251,POINT (28.7252149999783 41.0684140005643)
109,SABANCI ÜNİVERSİTESİ,207551,POINT (29.3739939999949 40.8885310005362)
579303,İSMETPAŞA MAHALLESİ,106692,POINT (28.9073860206539 41.0415569847619)
291196,BEYLİKDÜZÜ,131852,POINT (28.6586819999734 41.0093440005547)
291570,TRABZON CADDESİ,110572,POINT (28.6957199999755 41.2302270005904)
291599,HADIMKÖY PTT,111641,POINT (28.6233769999694 41.1559820005782)
291279,ARNAVUTKÖY MERKEZ,106511,POINT (28.742324999979 41.1824370005827)
291310,YAVUZ SELİM MAHALLESİ,107562,POINT (28.7271979999779 41.2021080005859)
291378,BAĞLAR MEYDAN,108484,POINT (28.7123540290844 41.1984840411452)
291405,SAĞLIK OCAĞI,109051,POINT (28.7163009999772 41.2039230005862)
291455,MEŞETARLA CADDESİ,109602,POINT (28.698884972362 41.2204299953362)
291483,TAYAKADIN TEPE,109772,POINT (28.6858709999746 41.2645250005961)
291540,GAZ FABRİKASI,110141,POINT (28.7662509999804 41.1806380005826)
291944,ÜLKER SİTESİ,120321,POINT (28.9226170000114 41.0895449991149)
291994,OTUZ EVLER,120731,POINT (28.8675454059567 41.2732290356373)
291640,YEŞİLBAYIR CAMİİ,111852,POINT (28.6083259634432 41.1302610430186)
291809,TURİZMCİLER SİTESİ,118241,POINT (28.9208479999873 41.0905930005682)
291862,REFHAN TÜMER LİSESİ,119552,POINT (28.9332789999877 41.0799890005666)
292129,ÇİFTALAN CAMİİ,121771,POINT (28.9083829999864 41.2529760005946)
292111,OKUL BÖLGESİ,121662,POINT (28.9367799999878 41.0894910005681)
292071,TAŞ OCAĞI,121362,POINT (28.8428339999841 41.206951000587)
579149,FATİH MAHALLESİ,126692,POINT (28.8463849999848 41.0458420005609)
579066,ZİYA GÖKALP ORTAOKULU,123771,POINT (28.8547779999851 41.0595540005631)
659537,DR.SADİ KONUK HST.,-315,POINT (28.8639740085284 40.9948819951747)
291138,MEGAKENT,128411,POINT (28.6484949999725 40.9941260005522)
291285,BOLLUCA,106541,POINT (28.7639609999802 41.1979250005854)
291467,ÇAMLIK MAHALLESİ,109682,POINT (28.7082909999765 41.2215370005891)
291544,KIBRIS CADDESİ,110161,POINT (28.7311319999782 41.2032740005862)
292035,AYVANSARAY,120973,POINT (28.9374179999879 41.0381500005598)
508904,BAŞAKŞEHİR YOLU,126912,POINT (28.7883649999819 41.0916560005682)
292981,BOĞAZİÇİ ÜNİVERSİTESİ ANADOLU HİSARI KAMPÜSÜ,219422,POINT (29.0691639999908 41.0805150005667)
293686,ALT GEÇİT,113541,POINT (29.0467860265263 41.0912700176886)
290704,ADİL MAHALLESİ,205191,POINT (29.2615149999936 40.9757540005501)
293773,BORSA İSTANBUL,114482,POINT (29.0362849591894 41.1108990227385)
509230,ORDU CADDESİ,204411,POINT (29.1936669999928 41.0048330005546)
292678,ÜMRANİYE İZCİLİK KAMPI,201281,POINT (29.1094949999915 41.0604040005635)
293100,KÖŞK,220411,POINT (29.0965919999912 41.0613170005636)
508631,ESKOOP,102051,POINT (28.8048889999828 41.084386000567)
293296,YAVUZ CADDESİ,221461,POINT (29.1364579999917 41.1396810005763)
508828,GÜVERCİNTEPE,124241,POINT (28.7506949999799 41.0768870005657)
292269,ORHANGAZİ CADDESİ,102502,POINT (28.6680949999742 41.0127140005552)
292272,NECİP FAZIL KISAKÜREK CADDESİ,102671,POINT (28.6455109999721 41.0297800005579)
465,AYDINLAR CADDESİ,212071,POINT (29.3811899592196 40.7882589740097)
468,BAYRAMOĞLU,212091,POINT (29.3693509784773 40.8096540079128)
470,60.YIL ORTAOKULU,212131,POINT (29.400163047249 40.7871610049792)
473,MAKASBAŞI,212562,POINT (29.4048269952069 40.7855309904384)
474,FATİH SULTAN MEHMET CADDESİ,213061,POINT (29.3679200269315 40.8014699593735)
484,1663.SOKAK,213111,POINT (29.3850700291263 40.788878028963)
255,İÇMELER İSTASYON,209871,POINT (29.3008999999943 40.8472330005297)
40,AKFIRAT VİLLALARI,208952,POINT (29.3761040000082 40.9166459991186)
84,KOÇ LİSESİ,206451,POINT (29.3598559700356 40.9239839618716)
518,MENEKŞE SOKAK,259721,POINT (29.4046598775868 40.8443339341179)
522,GEBZE İSTASYONU,260121,POINT (29.4102479618728 40.7835630348077)
523,ÇAĞDAŞKENT SAĞLIK OCAĞI,260201,POINT (29.3944360042258 40.8367069854926)
527,KUŞTEPE MESİRE ALANI,260252,POINT (29.4035729990189 40.8364889812515)
529,543.SOKAK,260262,POINT (29.4083350330967 40.8369130350217)
533,541.SOKAK,260282,POINT (29.4064119691277 40.8405339818031)
535,REZENE SOKAK,260292,POINT (29.4044860000077 40.8468564773808)
544,TOKİ AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,260341,POINT (29.3709560183535 40.8612079902221)
548,HİSAR SOKAK,260361,POINT (29.3676810019829 40.8611670269436)
550,HUZUR SOKAK,260371,POINT (29.367985970711 40.8604979809962)
553,ŞEHİT İSHAK ÖZTÜRK İLKOKULU,260382,POINT (29.3698840195077 40.8603159852689)
509469,BAĞLARİÇİ CADDESİ,100511,POINT (28.7137335695669 41.0034007314469)
509470,BAĞLARİÇİ CADDESİ,100512,POINT (28.7138379999777 41.003730000554)
509471,BAĞLAR İÇİ,100521,POINT (28.7180579999781 40.9958690005527)
509472,BAĞLAR İÇİ,100522,POINT (28.7183559999781 40.9957940005527)
509473,OKUL CADDESİ,100551,POINT (28.7109489999775 41.0068520005544)
509474,OKUL CADDESİ,100552,POINT (28.7110270000068 41.0069569991164)
509476,AVCILAR MURAT KÖLÜK DEVLET HASTANESİ,181121,POINT (28.7292059999784 40.9819240005502)
509477,ESENYURT YOLU,101391,POINT (28.7183839999781 40.991283000552)
292884,İTFAİYE AMİRLİĞİ,216762,POINT (29.1381019999919 41.0748540005659)
292897,SÜMBÜL,217121,POINT (29.1777039999923 41.1440810005771)
292935,ACARKENT D3 KAPISI,218392,POINT (29.1381589562677 41.1080959968929)
292948,FATİH MAHALLESİ,218631,POINT (29.1226549999916 41.0899660005683)
292988,KÖRFEZ,219452,POINT (29.0676159999907 41.0943960005689)
293063,KUZDERE,219792,POINT (29.2319429999928 41.1894430005845)
293084,KILIÇLI,219902,POINT (29.2990949999937 41.1535010005786)
293108,NİŞANGAH CAMİİ,220462,POINT (29.0745600457244 41.0741779683808)
293121,NAKIŞ SOKAK,220531,POINT (29.0952789595829 41.066322004008)
293171,HİDİV KASRI,220802,POINT (29.0755070161832 41.103014022056)
293228,FAZİLET CAMİİ,221102,POINT (29.166005996457 41.0671329977697)
293264,ERTUĞRULGAZİ CADDESİ,221301,POINT (29.149484999992 41.0741820005658)
578747,PAŞABAHÇE BLOKLARI,226721,POINT (29.1196589999919 40.9685130005489)
578672,ATAŞEHİR HAL,226361,POINT (29.1037209999916 40.9777690005503)
579316,FORUM İSTANBUL,107332,POINT (28.8993379999867 41.0491420005615)
579367,HAYAT TEPE,132961,POINT (28.8887549999864 41.0405850005601)
679801,SİLAHTARAĞA CADDESİ,120862,POINT (28.943422999988 41.0675630005645)
681077,LEVENT CAMİİ,116331,POINT (29.0174389999898 41.0789060005665)
681079,LOJMAN LOLU,116342,POINT (29.0157609765359 41.094538999929)
681083,ÇİLEKLİ,116362,POINT (29.0183889740866 41.0933660440096)
681086,SARI KONAKLAR,116722,POINT (29.0301930274956 41.0795119706547)
681088,YILDIZ POSTA CADDESİ,117601,POINT (29.0107179881511 41.0634789933891)
681092,DİKİLİTAŞ ÇEŞME,118442,POINT (29.0061629999896 41.0563610005628)
681094,EMİRHAN CADDESİ,118452,POINT (29.0021219999895 41.0541750005624)
681096,GAYRETTEPE DUTLUK,118462,POINT (29.0047409999896 41.0590920005633)
681098,FULYA TESİSLERİ,118472,POINT (29.0002169999895 41.0533460005623)
681100,IHLAMUR,118502,POINT (29.0009329999895 41.0500150005617)
681102,MURADİYE,118511,POINT (29.0000229999893 41.0474590005612)
681104,AKARETLER,118521,POINT (29.0021229999895 41.0433500005607)
681106,VALİDEÇEŞME,118531,POINT (28.9984309999895 41.0430900005606)
681109,TELEFON BAŞMÜDÜRLÜĞÜ,118631,POINT (29.0082689999896 41.0657070005643)
681112,ŞAİR NEDİM,119321,POINT (29.0004259999895 41.0451650005609)
681114,OTİM,119831,POINT (29.0013559709367 41.0579129690053)
681116,BEŞİKTAŞ EVLENDİRME DAİRESİ,120011,POINT (29.0016689999895 41.0493670005616)
580391,ÇETİN CADDESİ,217951,POINT (29.1466009999922 41.0057700005548)
580406,YENİŞEHİR İLKOKULU,218111,POINT (29.137585999992 41.007064000555)
579143,İNÖNÜ ORTAOKULU,126641,POINT (28.8502920458175 41.0268040266971)
659124,HARBİYE ASKERİ MÜZE,117322,POINT (28.9870179999892 41.0474280005613)
659136,KUŞTEPE,118221,POINT (28.9911419999891 41.0754920005659)
580156,60.YIL CUMHURİYET İLKOKULU,204851,POINT (29.134333999992 41.0230100005575)
580194,SELÇUK ECZA 50.YIL ORTAOKULU,214252,POINT (29.1497839999922 41.0045000005546)
580409,GÖKSU CADDESİ,218122,POINT (29.1309819999919 41.0039230005545)
579658,POLİS LOJMANLARI,114741,POINT (28.9929389999892 41.0993450005697)
579839,HALİÇ CADDESİ,120671,POINT (28.9730819999887 41.0960830005692)
579956,PİYALEPAŞA,118922,POINT (28.9670439999887 41.0391180005599)
580461,BALKAN CADDESİ,219181,POINT (29.1288129999919 41.0238350005576)
579709,HİLAL PARK,115771,POINT (28.9887319999891 41.0867400005677)
579888,TAKSİM,117354,POINT (28.9876430000116 41.037317999116)
580008,KABATAŞ,303381,POINT (28.9931899778288 41.0345740087649)
580210,KURTULUŞ CADDESİ,214341,POINT (29.1808609999926 41.0046810005547)
580533,ŞEHİT LOKMAN OKTAY,223501,POINT (29.1003619999913 41.014141000556)
579731,EKREM CEVAHİR ANADOLU İMAM HATİP LİSESİ,116821,POINT (28.9748289999888 41.0924110005686)
659084,MECİDİYEKÖY MEZARLIK,-322,POINT (28.9903290363563 41.0663149566588)
578624,CUMHURİYET PARKI,213822,POINT (29.1087539999916 40.9942500005529)
555,GÜMÜŞ SOKAK,260392,POINT (29.3710309860486 40.8590440360123)
557,GEÇİT SOKAK,260402,POINT (29.3738529797609 40.8584129890055)
561,İHLAS SOKAK,260422,POINT (29.3737030284498 40.8568930401031)
567,1519.SOKAK,260502,POINT (29.4011020018046 40.7867099646309)
316,NİŞANCI MEHMET PAŞA CAMİİ,212272,POINT (29.3262319999945 40.8707020005334)
318,GÜLDEMET SOKAK,212282,POINT (29.3248750000088 40.8733109991196)
320,BAHÇELER,212292,POINT (29.3236849999944 40.8752650005341)
324,EKİM SOKAK,212601,POINT (29.4014929999951 40.9136940005403)
326,AKNUR SOKAK,212611,POINT (29.4097709999951 40.9167290005407)
333,ESKİ ANKARA CADDESİ,212941,POINT (29.3463599999945 40.9275110005424)
336,ÜMİT SOKAK,212952,POINT (29.3225079999944 40.874797000534)
341,DERVİŞ SOKAK,213421,POINT (29.3473349999946 40.9030900005385)
343,ERDOST SOKAK,213451,POINT (29.3343449999945 40.8702150005334)
344,ERDOST SOKAK,213452,POINT (29.3344820418399 40.8702720231473)
350,AKFIRAT KIZILAY,214002,POINT (29.4072160232221 40.9231489888859)
352,KARAKAYA,224662,POINT (29.3658099999949 40.8309790005272)
355,GÖNÜL SOK-ŞEHİT BAYRAM AKSU,225791,POINT (29.370079999995 40.8361640005281)
361,ESENYALI SAPAĞI,225833,POINT (29.292067049059 40.8562989607161)
367,İÇMELER KÖPRÜSÜ,225846,POINT (29.2971889999942 40.84907600053)
368,İÇMELER KÖPRÜSÜ,225847,POINT (29.2989179999942 40.8497950005301)
293287,DEĞİRMEN,221412,POINT (29.1293169756186 41.1412139916222)
293312,ÇAYIR CADDESİ,221551,POINT (29.1626320077452 41.1311739983642)
293324,BEYKOZ CADDESİ,221611,POINT (29.1848599999924 41.1518340005783)
293336,SERVİ BURNU,221681,POINT (29.0864040000113 41.1400399991139)
293348,AYAZMA,221741,POINT (29.0837750000113 41.1525089991137)
293355,DOĞU KAPISI CADDESİ,221772,POINT (29.0938400281442 41.1657710252022)
292597,KAVACIK AKTARMA,-1442,POINT (29.0964700000112 41.0953649991149)
508942,KUZEY BATI KAPISI,127971,POINT (28.6755049999746 41.0638350005635)
508944,FUNDA 1,127981,POINT (28.6759499999735 41.065642000563)
508946,DÜDEN 8,127991,POINT (28.6775879999747 41.067523000564)
508951,DÜDEN 5-6-7,128012,POINT (28.6782349999748 41.0707770005645)
508952,DÜDEN 1-2-3-4,128021,POINT (28.680969999975 41.0722480005648)
508956,BAHÇEŞEHİR CAMİİ,128041,POINT (28.6840409999747 41.0683540005637)
508957,BAHÇEŞEHİR CAMİİ,128042,POINT (28.6841859999753 41.0687740005642)
508963,VİLLALAR,128092,POINT (28.8109789999831 41.0910960005681)
508964,HÜDAVENDİGAR CADDESİ,128101,POINT (28.8107059999831 41.0851000005672)
508966,5.CADDE,128111,POINT (28.809635999983 41.0819630005667)
508973,YEŞİLVADİ,128342,POINT (28.8032000000098 41.1114299991143)
508975,KAVACIK SİTESİ,128522,POINT (28.8039309999823 41.1016250005696)
508978,ENSAR CAMİİ,129231,POINT (28.8058299593061 41.0963969718325)
508985,TEKSTİLKENT EVLERİ,130302,POINT (28.75354199998 41.0967480005689)
508986,METROKENT,130471,POINT (28.8038169999827 41.1047280005704)
578572,YUNUS EMRE ÖZEL EĞİTİM MERKEZİ,210801,POINT (29.1487929999922 40.9930170005528)
681636,ABDİPAŞA,223221,POINT (29.074875999991 41.0268600005581)
681733,GÖZTEPE METRO,259231,POINT (29.070447999991 40.9939180005528)
681136,DENİZCİLİK LİSESİ,204311,POINT (29.0751050000113 41.0544399991157)
681137,DENİZCİLİK LİSESİ,204312,POINT (29.0755039999909 41.0541550005625)
510921,BELEDİYE EVLERİ,227221,POINT (29.0834719999913 40.9861270005517)
510963,KADIKÖY,408031,POINT (29.0242299983453 40.9940730008421)
511335,ÇUKURÇEŞME CADDESİ,106161,POINT (28.9034739999868 41.0598620005633)
511362,KAFKAS,106872,POINT (28.9046749999868 41.0657250005642)
579495,BEYAZIT ÜNİVERSİTE,105721,POINT (28.9626079999887 41.0096720005552)
579521,GENÇOSMAN SAHİL,105952,POINT (28.9332779794451 40.999190008683)
579553,AYAKAPI,107251,POINT (28.9536440000115 41.0285359991162)
579574,HASEKİ POLİKLİNİK,108212,POINT (28.9452859999882 41.0091820005552)
579594,YENİKAPI ETKİNLİK ALANI,176601,POINT (28.9444189999882 41.0004060005538)
681097,FULYA TESİSLERİ,118471,POINT (29.0001639999895 41.0531530005622)
681117,AYAZMA DERESİ,120021,POINT (29.0060489681075 41.0603689873892)
681220,ŞEHİT MEHMET ŞEVKET UZUN,203732,POINT (29.0822019999911 41.026461000558)
681310,YILDIZ TEKNİK ÜNİVERSİTESİ LOJMANLARI,214731,POINT (29.0463089999905 41.007588000555)
681338,SELİMİYE,215181,POINT (29.01981599999 41.0105680005554)
681370,DÖRTYOL,216462,POINT (29.062867007469 41.0353129662865)
681408,RASATHANE CADDESİ,218822,POINT (29.0673749999908 41.0711290005652)
681191,MEFKURE SOKAK,200852,POINT (29.0531669999906 41.032537000559)
659609,BARUTHANE,122051,POINT (28.8433359999849 40.9855800005513)
292986,DOLAYBAĞI,219442,POINT (29.0665679999907 41.0871960005678)
508725,PEYAMİ SAFA CADDESİ,104431,POINT (28.7561099999798 41.0721950005649)
292848,MESİRE ALANI,216002,POINT (29.1238049999917 41.050483000562)
292909,SAHRA SOKAK,217591,POINT (29.0871410008806 41.0688650093298)
293071,CAM SANAT OKULU,219832,POINT (29.2660469999933 41.1766180005824)
293133,GÖZTEPE,220611,POINT (29.080046999991 41.0807770005668)
293299,ÖRNEKKÖY SAPAĞI,221472,POINT (29.1412109999918 41.1389570005762)
508940,BATI KAPISI,127961,POINT (28.679998999975 41.0627140005633)
508949,TORTUM,128002,POINT (28.6778819999748 41.0691390005643)
508962,VİLLALAR,128091,POINT (28.8108229999831 41.0909480005681)
508969,KUĞU SOKAK,128222,POINT (28.810464999983 41.1147380005719)
508996,İBRAHİM KOÇASLAN ORTAOKULU,130791,POINT (28.7193990000072 41.0899289991147)
509005,RUMELİLER SİTESİ,131151,POINT (28.7605439999804 41.0992360005694)
292993,BEYKOZ SAHİL BOYU,219472,POINT (29.0680119999907 41.1037810005704)
293006,PAŞABAHÇE,219531,POINT (29.0954509999911 41.1157600005724)
293011,SAİP MOLLA CADDESİ - ŞİŞECAM,219552,POINT (29.0979389999911 41.1221580005735)
293026,ÇAYIR CADDESİ,219622,POINT (29.0872819999909 41.144424000577)
293032,AKBABA CADDESİ,219642,POINT (29.091248999991 41.150133000578)
579154,GÜNEŞTEPE MAHALLESİ,126861,POINT (28.8608050000108 41.0290349991161)
369,KİPTAŞ 2.ETAP,225851,POINT (29.3635969999948 40.8405700005287)
371,PINAR SOKAK,225861,POINT (29.3615520108073 40.8394060242542)
373,TUZLA MARİNA,225871,POINT (29.3193479999945 40.8208050005256)
375,MARMADOS SİTESİ,225891,POINT (29.3147569999945 40.8192820005253)
378,SAHİL PARK,225902,POINT (29.3073119999944 40.8144980005246)
859,KÜRE SOKAK,209422,POINT (29.2771439999939 40.9323530005431)
862,CAHİT ZARİFOĞLU CADDESİ,209441,POINT (29.2789569999939 40.9303180005428)
867,VELİBABA SAPAĞI,209672,POINT (29.2551909999937 40.8988950005379)
868,BÜLBÜL SOKAK,209681,POINT (29.2670439999938 40.8984690005378)
871,ERGENEKON İLKOKULU,209762,POINT (29.3100559999943 40.8692180005332)
874,HAKİŞ SİTESİ,209792,POINT (29.2966759999941 40.9282810005425)
876,KARAYOLLARI SİTESİ,209802,POINT (29.2297329999934 40.8869140005359)
878,GONCA SOKAK,209812,POINT (29.2982339999941 40.9354140005437)
881,RAMAZANOĞLU MAHALLESİ,209931,POINT (29.2866859824045 40.8959799649498)
882,RAMAZANOĞLU MAHALLESİ,209932,POINT (29.286529999994 40.8958380005374)
889,REYHAN CADDESİ,210041,POINT (29.3090219999942 40.9382750005441)
890,REYHAN CADDESİ,210042,POINT (29.3090809999942 40.9380910005441)
898,İNÖNÜ CADDESİ,210191,POINT (29.3067219999943 40.8727130005338)
901,MOSTAR KÖPRÜSÜ,210292,POINT (29.2374129999935 40.8782400005346)
903,SANCAK KÖPRÜSÜ,210302,POINT (29.2277655987431 40.8807998832382)
909,OTOYOL KAVŞAĞI,210332,POINT (29.3251539999943 40.9290660005427)
918,KURNA KÖYÜ CAMİİ,210381,POINT (29.3352419651885 40.9554460369104)
508990,ERTUĞRUL GAZİ CADDESİ,130491,POINT (28.8088189999826 41.0957850005687)
508991,ERTUĞRUL GAZİ CADDESİ,130492,POINT (28.808949999983 41.0956820005689)
508992,ONURKENT,130571,POINT (28.7932769999821 41.1086060005709)
508997,FESLEĞEN SİTESİ,130821,POINT (28.7859929999817 41.1122310005715)
508998,FESLEĞEN SİTESİ,130822,POINT (28.7862809999818 41.1120580005715)
509002,ÜNİVERSİTELİLER SİTESİ,130842,POINT (28.7889779999819 41.1105540005713)
509003,İSKİ TESİSLERİ,130851,POINT (28.789706999982 41.1083660005709)
509007,ALAÇAYIR,131241,POINT (28.6922729999668 41.0727770005583)
509008,ALAÇAYIR,131242,POINT (28.6930429999754 41.0726960005646)
292994,HİDROGRAFİ DAİRESİ BAŞKANLIĞI,219481,POINT (29.0766349999908 41.1068630005709)
292995,HİDROGRAFİ DAİRESİ BAŞKANLIĞI,219482,POINT (29.0752149999908 41.106758000571)
292999,ÇUBUKLU MUHTARLIĞI,263252,POINT (29.0839649536214 41.105318963586)
293001,DEDEOĞLU KÖPRÜSÜ,219502,POINT (29.087607999991 41.106937000571)
293005,İBB BEYKOZ SOSYAL TESİSLERİ,219522,POINT (29.089592999991 41.1138210005721)
293007,PAŞABAHÇE,219532,POINT (29.0949759999911 41.1157260005724)
293013,GÜMÜŞSUYU MAHALLESİ,219562,POINT (29.0985419999912 41.1249160005739)
293017,BEYKOZ KORUSU,219582,POINT (29.0940089999911 41.1298260005747)
293021,YALIKÖY,219601,POINT (29.0878139999909 41.1359740005756)
293022,YALIKÖY,219602,POINT (29.0878169549317 41.136199965781)
293025,ÇAYIR CADDESİ,219621,POINT (29.0871619999909 41.1445820005771)
284766,BELEDİYE DİNLENME TESİSİ,202891,POINT (29.5951929999964 41.1678820005811)
122,ŞEHİT ORGENERAL EŞREF BİTLİS PARKI,207612,POINT (29.3111419999944 40.8218770005257)
132,DÖRTYOL,207652,POINT (29.3107399999944 40.8261170005264)
140,İSTASYON YOLU,207771,POINT (29.3206529999945 40.8244300005261)
154,TERSANELER,207741,POINT (29.2945339999942 40.8459750005295)
159,HİLMİ SONAY İLKOKULU,207791,POINT (29.3198449999945 40.830047000527)
169,ALPER SOKAK,207861,POINT (29.3547139999948 40.8259270005264)
187,ÇAYIREKEN,229562,POINT (29.364770011398 40.8457159597913)
390,ÇALI SOKAK,225962,POINT (29.2799149999941 40.8182240005251)
395,ŞEKER SOKAK,227162,POINT (29.3427799999946 40.8838250005355)
410,MUHTARLIK,228451,POINT (29.3591529999948 40.8394270005285)
417,RAUF ORBAY CADDESİ,228661,POINT (29.2894419999942 40.8226530005259)
435,MEDENİYET BULVARI,229141,POINT (29.3890880000081 40.9133419991187)
200,SAĞLIK OCAĞI,229631,POINT (29.3609469999948 40.8372160005282)
